"","Std Sample Name","GSM ID","Primary Name","Study","Number of Read Pairs","Bio-rep","Pulldown or HiC","Restriction Enzyme","Cell Name","Cell Type","Organ","Biomaterial","Disease","5kb FC Loops (Unfiltered)","10kb FC Loops (Unfiltered)","25kb FC Loops (Unfiltered)","5kb FC Loops (Filtered)","10kb FC Loops (Filtered)","25kb FC Loops (Filtered)","5kb FH Loops (Unfiltered)","10kb FH Loops (Unfiltered)","25kb FH Loops (Unfiltered)","5kb FH Loops (Filtered)","10kb FH Loops (Filtered)","25kb FH Loops (Filtered)","5kb HiCCUPs Loops","10kb HiCCUPs Loops","25kb HiCCUPs Loops","1kb HiC Loops","5kb HiC Loops","5kb FC Longrange (Unfiltered)","10kb FC Longrange (Unfiltered)","25kb FC Longrange (Unfiltered)","5kb FC Longrange (Filtered)","10kb FC Longrange (Filtered)","25kb FC Longrange (Filtered)","5kb FH Longrange (Unfiltered)","10kb FH Longrange (Unfiltered)","25kb FH Longrange (Unfiltered)","5kb FH Longrange (Filtered)","10kb FH Longrange (Filtered)","25kb FH Longrange (Filtered)","5kb HiCCUPs Longrange","10kb HiCCUPs Longrange","25kb HiCCUPs Longrange","1kb HiC Longrange","5kb HiC Longrange","CP Peak Number","FH Peak Number","CP Peak BigBed","FH Peak BigBed","UUID","5kb FC QC Status (Unfiltered)","10kb FC QC Status (Unfiltered)","25kb FC QC Status (Unfiltered)","5kb FC QC Status (Filtered)","10kb FC QC Status (Filtered)","25kb FC QC Status (Filtered)","5kb FH QC Status (Unfiltered)","10kb FH QC Status (Unfiltered)","25kb FH QC Status (Unfiltered)","5kb FH QC Status (Filtered)","10kb FH QC Status (Filtered)","25kb FH QC Status (Filtered)","5kb HiCCUPs QC Status","10kb HiCCUPs QC Status","25kb HiCCUPs QC Status"
"","H9-PGT.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged","GSM6431817","H9-PGT (merged)","Lyu et al., 2023","287,264,163","2","RNA-Pol-II","DpnII","PGT_PolII_HiChIP_Rep1,PGT_PolII_HiChIP_Rep2","in vitro differentiated PGT cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","101","695","6336","95","612","4471","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PGT.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PGT.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PGT.GSE210525.Homo_Sapiens.RNA-Pol-II.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","36659","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","098bca48-5183-437a-b83e-0336fc600fb2","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Warning","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","K562.GSE99519.Homo_Sapiens.YY1.b1","GSM2774002","K562","Weintraub et al., 2017","79,055,514","1","YY1","MboI","HiChIP_K562_YY1","Chronic Myeloid Leukemia","Blood","Cell Line","Leukemia","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","36","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","701550c2-a368-4fa6-88fe-4c9c5129d0d9","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H9.GSE210525.Homo_Sapiens.STAG2.biorep_merged","GSM6431838","H9 (merged)","Lyu et al., 2023","82,388,401","2","STAG2","DpnII","H9_SA2_HiChIP_Rep1,H9_SA2_HiChIP_Rep2","H9 human embryonic stem cells","Embryo, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","3820","8160","20088","3384","6861","14119","2456","3675","3605","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9.GSE210525.Homo_Sapiens.STAG2.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9.GSE210525.Homo_Sapiens.STAG2.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9.GSE210525.Homo_Sapiens.STAG2.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","44946","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","757dd2b6-e951-49cd-91c6-4e720788897e","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","hESC-WT.GSE181971.Homo_Sapiens.SMC1A.b1","GSM5515079","hESC-WT","Collier et al., 2021","366,306,525","1","SMC1A","MboI","HiChIP WT1","Undetermined","Undetermined","Under Review","Undetermined","-1","-1","-1","-1","-1","-1","1160","6290","34189","925","4165","17892","520","2217","6487","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/hESC-WT.GSE181971.Homo_Sapiens.SMC1A.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/hESC-WT.GSE181971.Homo_Sapiens.SMC1A.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/hESC-WT.GSE181971.Homo_Sapiens.SMC1A.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/hESC-WT.GSE181971.Homo_Sapiens.SMC1A.b1.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/hESC-WT.GSE181971.Homo_Sapiens.SMC1A.b1.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/hESC-WT.GSE181971.Homo_Sapiens.SMC1A.b1.25000.hiccups.longrange.bed.gz","N/A","N/A","-1","8003","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","e047290a-2a98-4cb1-8c63-aad9619a1ba9","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1","GSM3967135","CUTLL1","Kloetgen et al., 2020","131,679,181","1","H3K27ac","MboI","CUTLL1 H3K27ac (HiChIP)","Undetermined","Immune-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","11275","17310","24749","8132","12284","15870","1896","2489","2389","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1.5000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1.10000.hiccups.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hiccups/CUTLL1.GSE115896.Homo_Sapiens.H3K27ac.b1.25000.hiccups.longrange.bed.gz","N/A","N/A","-1","26927","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","a599f2ad-2ff6-42e1-a0dc-6b6ec7d408c9","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","Kelly-Sens-50I.GSE126792.Homo_Sapiens.SMC1A.biorep_merged","GSM3613377","Kelly-Sens-50I (merged)","Debruyne et al., 2019","175,610,887","3","SMC1A","MboI","hichip_Kelly_Sens_SMC1_rep1_50l,hichip_Kelly_Sens_SMC1_rep2_50l,hichip_Kelly_Sens_SMC1_rep3_50l","Undetermined","Nerve","Under Review","Neuroblastoma","-1","-1","-1","-1","-1","-1","5499","6136","18778","1738","3193","9613","556","1496","2970","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Kelly-Sens-50I.GSE126792.Homo_Sapiens.SMC1A.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Kelly-Sens-50I.GSE126792.Homo_Sapiens.SMC1A.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Kelly-Sens-50I.GSE126792.Homo_Sapiens.SMC1A.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","19605","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","e564b1aa-1540-4f9c-8d2a-ae14c3ee31fb","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","H9-BETA.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged","GSM6431777","H9-BETA (merged)","Lyu et al., 2023","84,229,370","1","H3K27ac","DpnII","BETA_H3K27ac_HiChIP_Rep1,BETA_H3K27ac_HiChIP_Rep2","in vitro differentiated Beta cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","5","30","393","5","27","333","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-BETA.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-BETA.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-BETA.GSE210525.Homo_Sapiens.H3K27ac.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","1746","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","efa0af7c-184e-4a77-beeb-9c18ba8a6c7a","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Warning","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","Primary-Foreskin-Keratinocytes-Day3.GSE158642.Homo_Sapiens.H3K27ac.b1","GSM4804909","Primary-Foreskin-Keratinocytes-Day3","Kim et al., 2021","171,430,013","1","H3K27ac","MboI","HiChIP-H3K27ac_day-3_rep-1","Primary foreskin keratinocytes","Skin","Under Review","Undetermined","-1","-1","-1","-1","-1","-1","6595","11324","20764","4031","6927","11623","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Primary-Foreskin-Keratinocytes-Day3.GSE158642.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Primary-Foreskin-Keratinocytes-Day3.GSE158642.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/Primary-Foreskin-Keratinocytes-Day3.GSE158642.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","27894","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","b0bdf5ad-1fdb-48a7-8e91-591b8a092a81","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","G401-Day3-ARID1A-SMARCB1-plus_plus.GSE175529.Homo_Sapiens.ARID1A.b2","GSM5340914","G401-Day3-ARID1A-SMARCB1-plus_plus","Wolf et al., 2022","67,730,579","2","ARID1A","MboI","Day 3 ARID1A HiChIP profiling in SMARCB1 +/+ G401 cell line Rep2","Undetermined","Kidney","Cell Line","Rhabdoid Tumor","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","154","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","0056b5ae-64be-4548-bb82-cca60d25518b","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","hASC-Pear-Gluteofemoral_Subject4.GSE224777.Homo_Sapiens.H3K27ac.b1","GSM7031982","hASC-Pear-Gluteofemoral_Subject4","Halasz et al., 2024","63,124,833","1","H3K27ac","MboI","H3K27ac hiChIP from hASCs of pear shaped Subject 4 gluteofemoral depot","stem cells","Fat, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","98","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","69598a7b-05e6-441e-8289-a6b3afee3a72","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","V16A.GSE172498.Homo_Sapiens.H3K27ac.b1","GSM5258004","V16A","Wei et al., 2023","529,135,059","1","H3K27ac","MboI","H3K27ac_HiChIP_V16A_S1_L001","Prostate cancer","Prostate","Cell Line","Prostate Carcinoma","-1","-1","-1","-1","-1","-1","4890","15925","44723","3578","9963","21324","2075","4973","7557","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/V16A.GSE172498.Homo_Sapiens.H3K27ac.b1.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/V16A.GSE172498.Homo_Sapiens.H3K27ac.b1.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/V16A.GSE172498.Homo_Sapiens.H3K27ac.b1.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","22080","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","2df045e2-cc35-4de6-bb26-bfe5920057f0","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","A673_SA2m1.GSE133227.Homo_Sapiens.CTCF.b3","GSM3902795","A673_SA2m1","Surdez et al., 2021","106,425,234","3","CTCF","MboI","B250C17: A673_SA2m#1_CTCF_rep3","Undetermined","Skeletal System","Cell Line","Ewing Sarcoma","-1","-1","-1","-1","-1","-1","19","415","5095","17","338","3251","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/A673_SA2m1.GSE133227.Homo_Sapiens.CTCF.b3.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/A673_SA2m1.GSE133227.Homo_Sapiens.CTCF.b3.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/A673_SA2m1.GSE133227.Homo_Sapiens.CTCF.b3.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","7279","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","9b2fa0f1-5fe6-47e0-bf37-109514dd5dfb","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Warning","Warning","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","A673_SA2r.GSE133227.Homo_Sapiens.H3K27ac.biorep_merged","GSM3902804","A673_SA2r (merged)","Surdez et al., 2021","642,491,967","1","H3K27ac","MboI","D044C35: A673_SA2r_H3K27ac_rep1,D075C43: A673_SA2r_H3K27ac_rep2,D075C44: A673_SA2r_H3K27ac_rep3,D075C53: A673_SA2r_H3K27ac_rep4,D075C54: A673_SA2r_H3K27ac_rep5","Undetermined","Skeletal System","Cell Line","Ewing Sarcoma","-1","-1","-1","-1","-1","-1","2546","39088","152458","1957","20572","47621","83","1871","15068","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/A673_SA2r.GSE133227.Homo_Sapiens.H3K27ac.biorep_merged.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/A673_SA2r.GSE133227.Homo_Sapiens.H3K27ac.biorep_merged.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/A673_SA2r.GSE133227.Homo_Sapiens.H3K27ac.biorep_merged.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","N/A","N/A","-1","63686","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","eac77c4f-f009-4a20-ae2c-7428a8e88cdc","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Good","Good","Good","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","TBD","TBD","TBD"
"","PGT.GSE210525.Homo_Sapiens.STAG2.b1","GSM6431839","PGT","Lyu et al., 2023","31,892,096","1","STAG2","DpnII","PGT_SA2_HiChIP_Rep1","in vitro differentiated PGT cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Currently Unavailable","Currently Unavailable","Currently Unavailable","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","137","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","35a9b16d-3b6a-4610-9cd9-8f26960a972d","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
"","H9-PP.GSE210525.Homo_Sapiens.H3K9me3.b2","GSM6431810","H9-PP","Lyu et al., 2023","47,832,981","2","H3K9me3","DpnII","PP_H3K9me3_HiChIP_Rep2","in vitro differentiated PP cells","Pancreas, Stem-associated","Cell Line","Undetermined","-1","-1","-1","-1","-1","-1","8","31","91","6","30","74","-1","-1","-1","-1","-1","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PP.GSE210525.Homo_Sapiens.H3K9me3.b2.5000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PP.GSE210525.Homo_Sapiens.H3K9me3.b2.10000.fithichip_hp.longrange.bed.gz","https://loopcatalog.lji.org/storage2/release-0.1/hub/hg38/loops/hichip/hichip/fithichip-utility/stringent/H9-PP.GSE210525.Homo_Sapiens.H3K9me3.b2.25000.fithichip_hp.longrange.bed.gz","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A","N/A","N/A","-1","3586","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","9d0b4bb0-047d-4f31-a773-859199090733","N/A","N/A","N/A","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Poor","Poor","Poor","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","Debug-Within-Javascript-Probably","N/A","N/A","N/A"
